accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
1316,1,4.965339,paypal,1038.19513889,0
55,1,4.745402,creditcard,0.0,0
3,1,4.745402,storecredit,0.000694444444444,0
1373,1,5.017904,creditcard,589.995138889,0
54,1,4.748314,creditcard,53.2118055556,0
124,1,4.52458,creditcard,123.370833333,0
2000,1,5.034622,creditcard,581.786111111,0
22,1,4.921318,paypal,0.0,0
253,1,4.962055,creditcard,0.0,0
241,1,4.965339,creditcard,15.5527777778,0
1634,1,4.748314,paypal,0.0,0
1206,1,5.040929,paypal,0.0,0
95,1,4.52458,paypal,1.29652777778,0
942,1,4.921318,creditcard,0.826388888889,0
6,1,5.017904,paypal,0.0,0
4,1,4.836982,paypal,0.0,0
30,1,4.886641,creditcard,0.0,0
3,1,4.921349,paypal,0.0,0
2000,1,4.921349,creditcard,0.0,0
2000,1,4.505662,creditcard,73.5361111111,0
1734,1,4.876771,creditcard,0.0,0
2000,1,3.575983,creditcard,150.161111111,0
26,1,4.886641,paypal,0.00833333333333,0
1729,1,5.034622,creditcard,0.0,0
1617,1,4.921349,paypal,0.0,0
23,1,4.745402,creditcard,0.0,0
210,1,4.745402,creditcard,0.0,0
45,1,4.745402,paypal,0.0,0
37,1,4.461622,storecredit,1.62986111111,0
2000,1,4.461622,storecredit,1.53472222222,0
35,1,4.886641,paypal,0.0,0
1291,1,4.461622,creditcard,222.436111111,0
158,1,5.017904,paypal,0.00208333333333,0
1031,1,3.575983,creditcard,11.0895833333,0
11,1,4.52458,creditcard,10.8555555556,0
30,1,4.921318,creditcard,29.9104166667,0
1195,2,4.748314,creditcard,49.0555555556,0
450,1,4.836982,creditcard,0.0,0
36,1,4.921349,creditcard,0.0,0
37,1,3.575983,creditcard,36.04375,0
1,1,4.886641,creditcard,0.00138888888889,1
78,1,4.742303,paypal,77.5784722222,0
545,2,4.461622,creditcard,544.732638889,0
3,1,4.505662,paypal,2.52013888889,0
1801,1,4.876771,storecredit,1261.69652778,0
336,1,4.965339,creditcard,0.0,0
2000,1,4.057414,paypal,26.2319444444,0
7,1,4.965339,creditcard,6.90902777778,0
723,1,4.52458,paypal,0.0131944444444,0
4,1,4.876771,paypal,0.000694444444444,0
299,1,4.921318,creditcard,162.015277778,0
1068,1,5.017904,paypal,0.0,0
895,1,4.962055,creditcard,0.00486111111111,0
2000,1,4.965339,paypal,0.0,0
743,1,4.886641,creditcard,0.655555555556,0
1537,1,4.895263,creditcard,210.477083333,0
2,1,4.836982,creditcard,0.861111111111,0
972,1,4.965339,creditcard,940.415277778,0
2,1,4.742303,creditcard,1.69791666667,0
697,2,4.895263,creditcard,11.7451388889,0
2000,1,4.461622,creditcard,439.022222222,0
2000,1,5.040929,creditcard,639.952083333,0
357,1,4.836982,creditcard,22.7173611111,0
903,1,4.876771,creditcard,456.29375,0
2000,1,4.895263,creditcard,214.590277778,0
2000,1,4.921349,creditcard,438.028472222,0
219,1,4.836982,paypal,0.0,0
10,1,5.034622,paypal,0.0,0
1328,1,4.836982,paypal,0.0,0
630,1,4.52458,paypal,301.988888889,0
1583,1,4.742303,storecredit,0.0,0
981,1,4.962055,creditcard,186.961111111,0
2000,5,4.895263,creditcard,212.365277778,0
2000,1,4.962055,creditcard,0.0,0
915,1,5.034622,creditcard,69.0256944444,0
2000,1,4.745402,creditcard,0.0,0
1852,1,4.52458,paypal,0.0,0
2000,1,5.017904,paypal,0.0,0
266,1,4.921349,creditcard,0.0298611111111,0
2000,1,4.886641,creditcard,428.576388889,0
2000,1,5.034622,creditcard,0.000694444444444,0
865,1,5.017904,creditcard,0.0,0
855,1,4.876771,creditcard,84.0548611111,0
90,1,4.742303,creditcard,0.00277777777778,0
2000,1,5.017904,creditcard,309.301388889,0
1887,1,4.742303,creditcard,0.00138888888889,0
2000,1,4.742303,creditcard,0.0,0
157,1,3.066058,paypal,0.0,0
32,1,4.505662,paypal,0.0,0
1488,1,4.921349,creditcard,0.0,0
1895,1,4.965339,creditcard,328.323611111,0
1506,1,4.965339,creditcard,1.16041666667,0
2000,1,4.886641,creditcard,0.00347222222222,0
2,1,4.748314,paypal,0.0,0
1374,1,4.748314,paypal,344.025694444,0
77,1,4.895263,creditcard,0.0,0
1708,1,4.965339,creditcard,482.722916667,0
1590,1,4.921318,creditcard,0.00416666666667,0
1797,1,4.52458,paypal,586.302083333,0
2000,1,4.745402,creditcard,0.71875,0
885,1,4.895263,creditcard,136.945833333,0
2000,1,4.505662,paypal,0.0,0
778,1,4.505662,creditcard,0.0,0
132,1,4.921318,creditcard,0.0,0
1628,1,4.921318,creditcard,1627.8375,0
223,1,4.745402,creditcard,215.904166667,0
4,10,3.575983,creditcard,3.93263888889,0
54,1,4.895263,paypal,0.0,0
373,1,5.017904,creditcard,311.093055556,0
47,1,2.94894,creditcard,46.7222222222,0
4,1,5.017904,paypal,3.51875,0
2000,1,4.505662,creditcard,218.047222222,0
712,1,4.836982,creditcard,0.0,0
2000,1,4.921349,creditcard,1164.79930556,0
1,1,5.017904,creditcard,0.0,1
2000,1,5.017904,creditcard,0.0,0
714,1,4.886641,storecredit,89.7090277778,0
120,1,4.965339,creditcard,0.0291666666667,0
291,1,4.505662,creditcard,290.901388889,0
2000,1,4.742303,creditcard,842.0375,0
9,1,5.034622,creditcard,8.85625,0
1057,1,4.962055,paypal,952.059027778,0
11,1,4.895263,creditcard,0.0,0
86,1,4.836982,creditcard,0.0,0
1780,1,4.921349,creditcard,468.713194444,0
5,1,4.895263,creditcard,0.000694444444444,0
439,1,5.017904,creditcard,0.0,0
1680,1,5.017904,creditcard,335.095833333,0
1619,1,4.921318,creditcard,139.183333333,0
1076,1,4.505662,paypal,225.714583333,0
1575,1,4.505662,creditcard,43.0541666667,0
268,1,4.742303,creditcard,0.0,0
2000,1,4.748314,creditcard,36.7402777778,0
594,1,4.965339,creditcard,0.0,0
122,1,5.040929,creditcard,0.0,0
288,1,4.921318,creditcard,0.0138888888889,0
1627,1,4.742303,creditcard,0.0,0
1565,1,5.040929,creditcard,26.9736111111,0
1861,1,5.034622,creditcard,0.0166666666667,0
2000,1,4.921349,creditcard,507.275,0
2000,1,4.742303,paypal,328.023611111,0
943,1,4.876771,creditcard,0.00555555555556,0
2000,1,4.886641,paypal,6.60625,0
1299,1,4.745402,paypal,89.0229166667,0
699,1,4.505662,paypal,0.0,0
2000,1,4.886641,creditcard,565.4875,0
58,1,4.836982,creditcard,57.8416666667,0
2000,1,4.836982,creditcard,225.99375,0
6,1,4.748314,creditcard,0.000694444444444,0
802,5,4.52458,paypal,234.110416667,0
3,1,5.040929,creditcard,1.14027777778,0
732,1,4.505662,storecredit,558.540972222,0
2000,1,4.921318,paypal,161.507638889,0
25,1,4.921318,storecredit,0.0,0
194,1,4.962055,creditcard,193.886111111,0
332,1,5.034622,paypal,0.000694444444444,0
1524,3,3.066058,creditcard,201.473611111,0
280,1,4.836982,paypal,279.633333333,0
72,1,4.742303,creditcard,0.0,0
143,1,4.745402,creditcard,140.583333333,0
2,1,3.575983,creditcard,1.53125,0
2000,1,5.017904,creditcard,10.8784722222,0
1898,1,4.965339,creditcard,0.0,0
485,1,4.965339,paypal,484.197916667,0
722,1,4.921318,paypal,294.271527778,0
1988,1,4.745402,paypal,0.875694444444,0
7,1,4.962055,storecredit,6.72708333333,0
2000,1,4.962055,creditcard,0.0284722222222,0
260,1,4.962055,creditcard,259.7125,0
79,1,4.965339,storecredit,0.0,0
2000,1,4.461622,creditcard,56.7013888889,0
596,1,5.034622,creditcard,0.000694444444444,0
1816,1,4.962055,creditcard,328.047916667,0
1809,1,4.921349,paypal,0.000694444444444,0
1971,1,4.057414,creditcard,0.00277777777778,0
1728,1,4.921318,paypal,0.0,0
164,1,4.921318,creditcard,162.99375,0
105,1,5.034622,creditcard,0.000694444444444,0
190,1,4.895263,creditcard,1.52152777778,0
26,1,4.886641,creditcard,0.000694444444444,0
20,1,4.748314,paypal,0.0,0
58,1,4.52458,creditcard,57.0,0
2000,1,4.962055,creditcard,421.679166667,0
2000,1,5.040929,creditcard,0.00416666666667,0
1980,1,5.040929,creditcard,0.311805555556,0
52,1,5.034622,creditcard,0.000694444444444,0
11,1,4.52458,paypal,2.575,0
21,1,4.742303,storecredit,20.0319444444,0
657,1,4.965339,creditcard,216.88125,0
526,1,4.742303,creditcard,507.389583333,0
558,1,4.745402,creditcard,0.0,0
2000,1,4.921318,paypal,376.649305556,0
231,1,4.895263,creditcard,0.0,0
2000,1,4.461622,paypal,53.0395833333,0
125,1,4.962055,creditcard,0.0,0
2000,1,4.921318,paypal,0.00138888888889,0
13,1,4.962055,creditcard,12.1763888889,0
734,1,4.921318,creditcard,2.41805555556,0
1694,1,4.057414,creditcard,0.0118055555556,0
1728,1,4.921318,creditcard,35.7680555556,0
358,1,5.017904,creditcard,0.000694444444444,0
494,1,4.921318,creditcard,322.152083333,0
3,1,4.895263,creditcard,2.73541666667,0
54,1,4.965339,paypal,0.120833333333,0
4,1,4.921349,storecredit,0.106944444444,0
1720,1,4.962055,paypal,0.000694444444444,0
1,1,2.94894,creditcard,0.00277777777778,1
12,1,4.876771,creditcard,0.0,0
6,1,5.040929,paypal,0.0,0
1290,1,5.017904,creditcard,0.00694444444444,0
69,1,4.886641,paypal,68.8305555556,0
353,1,4.895263,creditcard,0.0,0
18,1,4.921318,creditcard,0.0,0
1892,1,4.965339,creditcard,1039.29722222,0
169,1,4.745402,paypal,168.690972222,0
122,1,4.52458,storecredit,0.0,0
1011,1,4.876771,creditcard,593.266666667,0
189,1,4.921318,creditcard,0.0,0
1056,1,4.962055,creditcard,0.0,0
285,1,4.505662,creditcard,0.0,0
31,2,4.921318,creditcard,30.2472222222,0
2000,1,4.965339,creditcard,0.0,0
158,1,4.876771,creditcard,137.997916667,0
637,1,4.876771,creditcard,0.000694444444444,0
94,1,4.52458,paypal,93.6743055556,0
210,1,4.921349,creditcard,0.000694444444444,0
1184,1,4.921349,creditcard,0.000694444444444,0
2000,1,4.921318,paypal,0.00902777777778,0
768,1,5.040929,creditcard,29.3444444444,0
1430,1,3.066058,creditcard,0.00555555555556,0
989,1,4.461622,creditcard,0.00138888888889,0
253,1,5.017904,storecredit,0.0,0
83,1,4.962055,storecredit,0.0,0
44,1,4.52458,paypal,43.7729166667,0
143,1,3.954522,creditcard,142.451388889,0
1296,1,4.962055,creditcard,0.0,0
48,1,4.895263,creditcard,0.0,0
1540,1,5.034622,creditcard,0.000694444444444,0
1522,1,4.742303,creditcard,517.465972222,0
136,1,4.745402,paypal,0.0,0
467,1,4.921318,paypal,0.0,0
199,1,4.748314,creditcard,0.00138888888889,0
1608,1,5.040929,creditcard,0.025,0
54,1,4.886641,storecredit,53.0284722222,0
1449,1,4.921349,creditcard,0.0,0
611,1,4.742303,creditcard,100.755555556,0
2,1,4.895263,paypal,1.87152777778,0
2000,1,4.921318,creditcard,617.904861111,0
2000,1,4.876771,creditcard,0.0138888888889,0
563,1,3.483951,paypal,0.0,0
1503,1,4.876771,creditcard,0.0,0
1791,1,4.505662,creditcard,0.00208333333333,0
148,1,4.921349,creditcard,46.825,0
237,1,4.745402,paypal,0.00277777777778,0
550,1,4.505662,creditcard,141.584027778,0
63,1,4.921349,paypal,62.0277777778,0
33,1,5.034622,paypal,0.0,0
273,1,4.886641,creditcard,0.0,0
752,1,5.017904,creditcard,0.0111111111111,0
244,1,4.962055,creditcard,0.0,0
2000,1,4.921349,creditcard,0.0,0
1603,1,4.895263,paypal,0.000694444444444,0
1879,1,4.745402,creditcard,0.000694444444444,0
525,3,4.742303,creditcard,524.552777778,0
2000,2,3.483951,creditcard,97.4270833333,0
2000,1,4.52458,storecredit,34.1673611111,0
2000,1,4.895263,creditcard,0.0,0
341,1,4.836982,creditcard,0.0,0
1493,1,4.505662,creditcard,218.151388889,0
13,1,4.745402,creditcard,12.0902777778,0
18,1,5.017904,storecredit,15.2277777778,0
66,1,4.921349,creditcard,0.00972222222222,0
2000,1,4.52458,creditcard,45.2861111111,0
87,1,5.017904,creditcard,86.2569444444,0
2000,1,4.745402,creditcard,178.581944444,0
892,1,4.921349,paypal,97.96875,0
346,1,4.886641,paypal,0.0,0
572,1,4.745402,storecredit,0.0,0
60,1,4.461622,creditcard,0.0,0
2,1,4.962055,creditcard,0.0,0
262,1,5.034622,creditcard,0.000694444444444,0
1589,1,5.017904,creditcard,0.0,0
925,1,4.886641,creditcard,316.0875,0
2000,1,4.505662,creditcard,0.000694444444444,0
157,1,4.876771,creditcard,0.000694444444444,0
115,1,3.954522,creditcard,109.488194444,0
248,1,4.745402,creditcard,0.0,0
68,1,4.742303,creditcard,0.407638888889,0
2000,1,5.017904,creditcard,0.0263888888889,0
2000,1,4.505662,creditcard,0.996527777778,0
137,1,4.962055,creditcard,136.063194444,0
535,1,4.836982,paypal,0.0,0
1644,1,4.505662,creditcard,0.00138888888889,0
2000,1,3.483951,creditcard,0.363194444444,0
4,1,3.954522,paypal,3.78541666667,0
19,1,5.017904,creditcard,0.0,0
673,1,4.965339,paypal,241.85625,0
49,2,5.034622,creditcard,0.00694444444444,0
2000,1,4.745402,creditcard,150.450694444,0
920,1,5.017904,creditcard,149.336805556,0
2,1,4.057414,creditcard,1.45902777778,0
728,1,4.836982,creditcard,0.0,0
20,1,4.962055,creditcard,0.0,0
108,1,5.040929,creditcard,0.0,0
544,1,5.034622,storecredit,0.0,0
2000,1,4.836982,creditcard,84.8979166667,0
2000,1,3.954522,creditcard,201.465277778,0
2000,1,5.040929,paypal,40.2097222222,0
1470,1,4.895263,creditcard,0.763888888889,0
2000,1,4.965339,paypal,253.045833333,0
3,1,5.034622,paypal,2.04097222222,0
1080,1,4.962055,storecredit,0.0,0
591,1,4.748314,paypal,194.101388889,0
1290,1,3.483951,creditcard,0.0,0
2000,1,4.921349,paypal,0.0,0
1606,1,4.748314,paypal,432.240972222,0
2000,1,4.748314,creditcard,0.0,0
913,1,4.962055,creditcard,0.00138888888889,0
2000,1,5.034622,storecredit,1631.01180556,0
840,1,4.965339,creditcard,0.0,0
2000,1,4.52458,creditcard,148.488194444,0
25,1,4.962055,creditcard,0.0,0
2000,1,4.895263,creditcard,0.00208333333333,0
5,1,4.836982,paypal,0.00277777777778,0
994,1,4.836982,creditcard,0.0,0
2000,1,4.745402,paypal,251.263194444,0
1279,1,5.034622,creditcard,0.0,0
1413,1,4.876771,paypal,0.000694444444444,0
2000,1,4.742303,creditcard,179.540972222,0
160,2,4.962055,paypal,0.0,0
868,1,4.965339,paypal,703.15,0
34,1,4.921318,creditcard,0.000694444444444,0
1462,1,5.034622,creditcard,727.254166667,0
947,1,5.034622,creditcard,178.028472222,0
881,1,4.886641,creditcard,218.704861111,0
2000,1,4.836982,paypal,966.750694444,0
11,1,3.066058,creditcard,0.000694444444444,0
563,1,4.742303,creditcard,0.075,0
1663,1,4.962055,creditcard,226.806944444,0
723,1,4.52458,creditcard,127.686111111,0
648,1,4.965339,creditcard,0.0131944444444,0
141,1,4.505662,creditcard,0.0,0
2000,1,3.575983,creditcard,568.286111111,0
1238,1,4.836982,paypal,0.0,0
276,1,4.876771,creditcard,242.985416667,0
7,1,3.575983,paypal,6.14583333333,0
852,1,4.745402,paypal,0.0,0
2000,1,5.040929,creditcard,0.00208333333333,0
2000,1,4.962055,creditcard,1830.39791667,0
2000,2,4.962055,creditcard,0.0,0
539,1,4.836982,creditcard,532.067361111,0
2000,1,4.057414,creditcard,0.116666666667,0
2000,1,3.483951,paypal,1501.54722222,0
815,1,5.017904,creditcard,153.090277778,0
505,1,4.836982,creditcard,0.0,0
24,2,4.895263,creditcard,23.89375,0
678,1,5.034622,creditcard,677.263888889,0
543,1,4.057414,creditcard,133.156944444,0
2000,1,5.017904,creditcard,107.9375,0
2000,1,5.040929,paypal,464.019444444,0
1518,5,2.94894,creditcard,15.8326388889,0
97,1,4.52458,creditcard,96.0479166667,0
2000,1,4.962055,paypal,659.815277778,0
1619,1,4.921318,creditcard,0.0,0
2000,1,4.745402,creditcard,0.000694444444444,0
87,1,4.745402,creditcard,31.8736111111,0
2,1,4.745402,paypal,0.0,0
83,1,4.748314,storecredit,72.7256944444,0
2000,1,5.017904,paypal,0.00277777777778,0
624,1,3.575983,paypal,1.43958333333,0
2000,1,4.921318,creditcard,255.184027778,0
2000,1,4.921318,creditcard,27.0548611111,0
1650,1,4.836982,paypal,0.0,0
780,1,3.954522,creditcard,0.0,0
1170,1,5.017904,creditcard,16.3458333333,0
2,1,4.921318,creditcard,0.0,0
2,2,4.745402,creditcard,0.927777777778,0
2000,1,4.52458,creditcard,1382.58888889,0
43,1,4.895263,creditcard,42.9451388889,0
2000,1,4.886641,creditcard,716.465277778,0
508,1,5.034622,creditcard,0.0,0
835,1,4.461622,creditcard,0.0,0
2000,1,5.040929,creditcard,0.000694444444444,0
1031,1,5.017904,paypal,822.930555556,0
2000,1,4.461622,creditcard,609.747222222,0
571,1,5.017904,creditcard,490.277777778,0
1740,1,4.742303,creditcard,0.00138888888889,0
245,1,4.505662,creditcard,0.0,0
793,1,4.505662,creditcard,501.01875,0
2000,1,4.886641,storecredit,404.184722222,0
492,1,4.886641,storecredit,491.6375,0
1816,1,3.483951,creditcard,980.745138889,0
2000,1,3.575983,creditcard,226.558333333,0
996,1,5.040929,creditcard,0.0,0
53,1,4.886641,paypal,52.5201388889,0
268,1,4.962055,creditcard,0.0,0
47,6,4.895263,creditcard,46.0479166667,0
2000,3,4.52458,storecredit,197.419444444,0
14,1,4.52458,creditcard,13.8979166667,0
519,1,5.040929,creditcard,0.0,0
25,1,4.921349,paypal,0.0,0
569,1,5.040929,creditcard,0.0,0
111,1,4.748314,creditcard,110.976388889,0
655,1,4.461622,creditcard,403.585416667,0
1609,1,4.836982,paypal,0.00138888888889,0
2000,1,4.921349,creditcard,23.2006944444,0
2000,1,4.745402,paypal,0.00138888888889,0
438,1,5.017904,creditcard,0.00416666666667,0
191,1,4.876771,storecredit,0.00208333333333,0
2000,1,4.745402,creditcard,331.597222222,0
24,1,4.962055,paypal,0.0,0
16,2,4.876771,creditcard,0.0736111111111,0
624,1,4.505662,creditcard,0.000694444444444,0
1701,1,4.505662,creditcard,0.29375,0
216,1,4.745402,paypal,0.0,0
2000,1,4.965339,creditcard,0.0,0
888,1,4.921349,creditcard,295.934027778,0
194,1,4.057414,paypal,2.90069444444,0
279,1,4.057414,creditcard,0.0159722222222,0
2000,1,4.461622,creditcard,0.0,0
13,1,4.886641,creditcard,0.00347222222222,0
50,1,4.057414,paypal,0.0,0
2000,1,4.921318,creditcard,47.8333333333,0
810,1,4.886641,paypal,0.0,0
2,1,3.575983,creditcard,0.178472222222,0
3,1,4.876771,creditcard,0.0,0
4,1,4.895263,paypal,0.0,0
104,1,4.52458,paypal,0.0,0
1597,1,4.505662,creditcard,0.000694444444444,0
1097,1,4.921349,creditcard,0.0,0
2,1,5.034622,creditcard,1.03125,0
2000,1,4.962055,creditcard,0.00347222222222,0
2000,1,4.921318,paypal,3.39722222222,0
31,1,4.836982,paypal,0.0,0
1025,1,4.745402,creditcard,848.850694444,0
2,1,4.876771,paypal,0.0,0
942,1,4.965339,creditcard,0.719444444444,0
415,1,4.876771,creditcard,274.133333333,0
1554,1,4.461622,storecredit,0.256944444444,0
1752,1,4.836982,creditcard,0.0,0
1280,1,4.461622,creditcard,610.833333333,0
1115,1,4.836982,creditcard,0.0,0
859,1,4.921349,creditcard,0.0,0
2000,1,4.962055,creditcard,397.903472222,0
90,1,5.034622,creditcard,0.0,0
38,1,4.921349,creditcard,0.0,0
2000,1,4.748314,creditcard,0.578472222222,0
928,1,4.886641,paypal,0.0,0
2000,1,5.017904,creditcard,0.00416666666667,0
2000,1,5.017904,creditcard,593.076388889,0
1010,1,4.52458,creditcard,0.0,0
2000,1,4.965339,storecredit,7.88888888889,0
8,4,4.895263,creditcard,7.10138888889,0
759,1,4.895263,creditcard,0.00138888888889,0
229,1,4.748314,creditcard,0.00694444444444,0
2000,1,4.962055,paypal,0.0,0
46,6,4.748314,paypal,45.2180555556,0
100,1,4.886641,creditcard,93.7694444444,0
586,1,5.034622,creditcard,580.910416667,0
33,1,4.745402,paypal,32.5104166667,0
3,1,4.895263,paypal,0.0,0
2000,2,4.742303,paypal,1.81180555556,0
2000,1,4.965339,creditcard,0.0,0
1361,1,4.965339,creditcard,82.0840277778,0
12,1,4.962055,creditcard,0.0194444444444,0
1,1,4.505662,creditcard,0.0159722222222,1
886,1,4.965339,creditcard,0.0,0
503,1,4.921349,creditcard,0.0,0
1488,1,4.895263,creditcard,0.000694444444444,0
528,1,4.965339,paypal,0.0,0
2000,1,4.962055,paypal,750.754861111,0
2000,1,4.962055,creditcard,0.167361111111,0
2000,1,4.876771,creditcard,0.0666666666667,0
2000,1,4.895263,paypal,1348.62291667,0
2000,1,4.505662,creditcard,966.925,0
71,1,4.962055,creditcard,70.9076388889,0
193,1,4.057414,creditcard,0.00277777777778,0
2000,5,4.895263,paypal,0.0,0
150,1,4.921318,creditcard,0.0,0
2,1,2.94894,creditcard,1.24861111111,0
111,2,4.921349,creditcard,0.0,0
1651,1,3.066058,creditcard,0.221527777778,0
1293,1,5.034622,creditcard,331.879861111,0
100,1,5.034622,creditcard,0.0,0
647,1,5.040929,creditcard,0.000694444444444,0
2000,1,4.748314,creditcard,1862.79444444,0
86,1,5.040929,paypal,0.0,0
1678,1,4.921318,creditcard,0.0,0
65,1,4.505662,creditcard,0.0,0
181,1,2.94894,creditcard,180.636111111,0
2,1,4.921318,creditcard,0.0,0
2000,1,4.745402,creditcard,740.922222222,0
3,1,4.745402,paypal,0.0,0
805,1,4.965339,creditcard,0.0,0
2000,1,4.745402,creditcard,9.72638888889,0
466,1,4.461622,paypal,0.0,0
169,1,4.745402,creditcard,0.000694444444444,0
43,1,4.461622,creditcard,0.0,0
70,1,4.886641,creditcard,69.1451388889,0
2000,1,4.921349,creditcard,0.0,0
3,1,4.962055,creditcard,2.13819444444,0
9,1,4.057414,creditcard,0.0,0
2000,1,5.040929,paypal,676.077083333,0
1996,1,5.017904,creditcard,1437.01875,0
623,1,4.921349,creditcard,0.00416666666667,0
851,1,4.745402,creditcard,0.000694444444444,0
150,1,4.836982,paypal,109.695138889,0
1590,1,4.921349,paypal,201.208333333,0
1313,1,4.921318,creditcard,0.000694444444444,0
2000,1,4.962055,paypal,0.00347222222222,0
1294,1,4.895263,creditcard,0.0,0
2000,1,4.836982,paypal,0.0,0
8,1,4.962055,creditcard,1.97916666667,0
66,1,4.965339,creditcard,0.0506944444444,0
2000,1,4.745402,creditcard,0.0,0
1154,1,4.962055,paypal,0.0,0
5,1,4.876771,creditcard,4.90277777778,0
2000,2,4.745402,creditcard,58.8125,0
1795,1,4.745402,creditcard,0.00208333333333,0
92,1,4.52458,creditcard,91.1229166667,0
1645,1,4.895263,paypal,557.734722222,0
518,1,4.836982,creditcard,175.029861111,0
26,1,4.921318,creditcard,25.2423611111,0
2000,1,4.52458,creditcard,1831.70902778,0
2000,1,5.017904,creditcard,0.0,0
2000,1,4.505662,paypal,0.0,0
55,1,5.040929,storecredit,0.0,0
2000,1,4.836982,creditcard,0.565277777778,0
2000,1,4.748314,paypal,1416.20763889,0
70,1,4.057414,storecredit,0.178472222222,0
9,1,4.836982,creditcard,0.0,0
47,1,4.876771,creditcard,0.0,0
2000,1,4.745402,creditcard,1333.05902778,0
270,1,5.040929,creditcard,0.0,0
511,1,5.034622,creditcard,0.03125,0
320,1,5.040929,paypal,315.003472222,0
2000,1,4.886641,creditcard,0.000694444444444,0
154,1,4.876771,paypal,0.0,0
684,1,4.057414,creditcard,402.090972222,0
7,1,4.965339,creditcard,6.17777777778,0
110,1,4.962055,paypal,0.00555555555556,0
9,1,4.505662,storecredit,0.0,0
1,1,4.886641,creditcard,0.00902777777778,1
2000,1,4.748314,paypal,0.00416666666667,0
2000,1,4.461622,creditcard,118.710416667,0
2000,1,4.748314,storecredit,0.0,0
2000,1,4.748314,creditcard,0.0,0
112,1,5.034622,creditcard,111.082638889,0
835,1,4.965339,creditcard,443.308333333,0
139,1,4.836982,creditcard,0.0,0
693,1,4.886641,creditcard,0.0,0
642,1,4.876771,creditcard,75.5118055556,0
695,1,4.886641,creditcard,0.00763888888889,0
5,1,4.895263,creditcard,0.00138888888889,0
1249,1,4.965339,creditcard,1248.95833333,0
2000,1,5.034622,creditcard,1.15694444444,0
11,1,4.748314,storecredit,0.0,0
13,1,4.748314,creditcard,0.00138888888889,0
1101,1,4.745402,storecredit,59.6756944444,0
1119,1,4.921349,paypal,184.163194444,0
335,1,5.034622,creditcard,0.0,0
2000,1,4.895263,paypal,9.00833333333,0
197,2,4.748314,paypal,0.00555555555556,0
3,1,4.886641,creditcard,0.000694444444444,0
1005,1,5.040929,creditcard,0.0,0
4,2,5.040929,creditcard,0.0118055555556,0
209,1,4.921349,paypal,208.0125,0
1981,1,4.921349,creditcard,0.0,0
2000,1,4.921318,creditcard,913.840972222,0
39,1,4.748314,creditcard,0.0,0
1325,1,4.461622,creditcard,0.0,0
888,1,4.836982,paypal,0.00208333333333,0
2000,1,5.040929,creditcard,0.0,0
4,1,5.034622,creditcard,3.44236111111,0
571,2,4.962055,creditcard,0.04375,0
119,1,4.962055,paypal,0.0,0
130,1,4.876771,paypal,0.0,0
113,1,4.962055,paypal,112.165972222,0
714,1,4.921349,creditcard,0.0,0
61,1,4.505662,creditcard,0.0,0
518,1,3.483951,paypal,0.00972222222222,0
96,1,4.921349,creditcard,0.00694444444444,0
1022,1,4.886641,creditcard,420.992361111,0
1240,1,4.836982,creditcard,1.41180555556,0
1234,1,4.836982,creditcard,525.609722222,0
192,1,3.066058,creditcard,191.58125,0
53,1,4.921349,paypal,0.0,0
1,1,4.748314,creditcard,0.0,1
2000,1,4.876771,creditcard,0.0305555555556,0
715,1,4.962055,creditcard,504.917361111,0
106,1,4.52458,creditcard,105.501388889,0
879,1,4.921318,creditcard,0.0,0
53,1,4.962055,paypal,52.8159722222,0
2000,1,4.876771,creditcard,622.761805556,0
2000,1,4.965339,creditcard,0.0,0
1608,1,4.895263,creditcard,0.0,0
908,1,4.52458,creditcard,0.256944444444,0
3,1,4.748314,creditcard,0.0,0
533,1,4.921318,creditcard,531.226388889,0
31,1,4.895263,creditcard,26.9604166667,0
2000,1,5.034622,creditcard,1362.07708333,0
1279,1,5.040929,creditcard,0.000694444444444,0
11,1,4.921318,paypal,10.29375,0
90,1,4.876771,creditcard,89.0493055556,0
2000,1,4.876771,creditcard,0.0,0
34,2,4.921318,creditcard,27.4888888889,0
70,1,5.017904,paypal,69.1444444444,0
6,8,4.962055,creditcard,0.0,0
2000,1,5.034622,creditcard,418.0875,0
45,1,4.057414,storecredit,0.000694444444444,0
861,1,4.962055,creditcard,326.641666667,0
396,1,4.965339,creditcard,0.000694444444444,0
84,1,2.596228,creditcard,0.0,0
2,1,5.040929,creditcard,0.0541666666667,0
270,1,4.886641,creditcard,0.0,0
880,1,4.895263,creditcard,0.0,0
2,1,4.921318,creditcard,0.0,0
1961,1,4.965339,storecredit,0.0,0
235,1,3.575983,creditcard,0.0,0
2000,1,4.52458,creditcard,78.7263888889,0
605,1,4.965339,paypal,0.0,0
198,1,4.962055,paypal,0.0,0
834,1,4.962055,creditcard,0.0,0
549,1,4.965339,paypal,0.0,0
369,1,5.040929,creditcard,368.213194444,0
1027,1,5.040929,creditcard,414.95625,0
542,1,4.876771,creditcard,1.29375,0
292,1,4.52458,paypal,0.0534722222222,0
1447,1,4.748314,creditcard,210.563194444,0
131,1,4.895263,creditcard,130.845833333,0
2000,1,4.962055,creditcard,10.5576388889,0
747,1,4.745402,creditcard,0.0777777777778,0
68,1,5.034622,paypal,0.0,0
172,1,4.876771,creditcard,0.0,0
